Date,Open,High,Low,Close,Adj Close,Volume
1991-10-03,0.525000,0.533330,0.525000,0.533330,0.069914,0
1991-10-04,0.545830,0.550000,0.516670,0.516670,0.067730,0
1991-10-07,0.550000,0.550000,0.550000,0.550000,0.072100,0
1991-10-08,null,null,null,null,null,null
1991-10-09,0.558330,0.558330,0.558330,0.558330,0.073192,0
1991-10-10,0.533330,0.550000,0.533330,0.541670,0.071008,0
1991-10-11,0.541670,0.550000,0.541670,0.550000,0.072100,0
1991-10-14,null,null,null,null,null,null
1991-10-15,null,null,null,null,null,null
1991-10-16,0.533330,0.550000,0.529170,0.529170,0.069369,0
1991-10-17,null,null,null,null,null,null
1991-10-18,0.516670,0.516670,0.516670,0.516670,0.067730,0
1991-10-21,0.525000,0.525000,0.525000,0.525000,0.068822,0
1991-10-22,0.525000,0.525000,0.525000,0.525000,0.068822,0
1991-10-23,null,null,null,null,null,null
1991-10-24,0.550000,0.550000,0.533330,0.533330,0.069914,0
1991-10-25,null,null,null,null,null,null
1991-10-28,null,null,null,null,null,null
1991-10-29,0.525000,0.525000,0.525000,0.525000,0.068822,0
1991-10-30,0.525000,0.525000,0.525000,0.525000,0.068822,0
1991-10-31,0.525000,0.525000,0.525000,0.525000,0.068822,0
1991-11-01,0.516670,0.516670,0.516670,0.516670,0.067730,0
1991-11-04,null,null,null,null,null,null
1991-11-05,0.541670,0.541670,0.541670,0.541670,0.071008,0
1991-11-06,null,null,null,null,null,null
1991-11-07,null,null,null,null,null,null
1991-11-08,0.566670,0.566670,0.566670,0.566670,0.074285,0
1991-11-11,0.583330,0.600000,0.554170,0.554170,0.072646,0
1991-11-12,0.566670,0.566670,0.558330,0.566670,0.074285,0
1991-11-13,0.566670,0.566670,0.558330,0.558330,0.073192,0
1991-11-14,null,null,null,null,null,null
1991-11-15,0.558330,0.566670,0.558330,0.566670,0.074285,0
1991-11-18,0.558330,0.566670,0.558330,0.566670,0.074285,0
1991-11-19,null,null,null,null,null,null
1991-11-20,0.566670,0.583330,0.566670,0.583330,0.076469,0
1991-11-21,null,null,null,null,null,null
1991-11-22,0.583330,0.583330,0.583330,0.583330,0.076469,0
1991-11-25,null,null,null,null,null,null
1991-11-26,null,null,null,null,null,null
1991-11-27,null,null,null,null,null,null
1991-11-28,0.558330,0.562500,0.558330,0.562500,0.073738,0
1991-11-29,0.558330,0.566670,0.558330,0.566670,0.074285,0
1991-12-02,0.550000,0.583330,0.550000,0.583330,0.076469,0
1991-12-03,0.575000,0.583330,0.575000,0.583330,0.076469,0
1991-12-04,0.575000,0.575000,0.575000,0.575000,0.075377,0
1991-12-05,null,null,null,null,null,null
1991-12-06,0.558330,0.558330,0.558330,0.558330,0.073192,0
1991-12-09,null,null,null,null,null,null
1991-12-10,0.541670,0.558330,0.541670,0.558330,0.073192,0
1991-12-11,null,null,null,null,null,null
1991-12-12,null,null,null,null,null,null
1991-12-13,null,null,null,null,null,null
1991-12-16,null,null,null,null,null,null
1991-12-17,0.533330,0.550000,0.533330,0.550000,0.072100,0
1991-12-18,null,null,null,null,null,null
1991-12-19,0.550000,0.550000,0.550000,0.550000,0.072100,0
1991-12-20,0.541670,0.562500,0.541670,0.562500,0.073738,0
1991-12-23,0.541670,0.558330,0.541670,0.558330,0.073192,0
1991-12-24,null,null,null,null,null,null
1991-12-25,null,null,null,null,null,null
1991-12-26,null,null,null,null,null,null
1991-12-27,null,null,null,null,null,null
1991-12-30,null,null,null,null,null,null
1991-12-31,null,null,null,null,null,null
1992-01-01,0.583330,0.583330,0.558330,0.558330,0.073192,0
1992-01-02,0.558330,0.558330,0.558330,0.558330,0.073192,0
1992-01-03,null,null,null,null,null,null
1992-01-06,0.583330,0.583330,0.558330,0.558330,0.073192,0
1992-01-07,0.583330,0.583330,0.516670,0.550000,0.072100,0
1992-01-08,0.566670,0.566670,0.566670,0.566670,0.074285,0
1992-01-09,0.541670,0.541670,0.541670,0.541670,0.071008,0
1992-01-10,null,null,null,null,null,null
1992-01-13,null,null,null,null,null,null
1992-01-14,0.541670,0.541670,0.541670,0.541670,0.071008,0
1992-01-15,null,null,null,null,null,null
1992-01-16,0.541670,0.541670,0.541670,0.541670,0.071008,0
1992-01-17,null,null,null,null,null,null
1992-01-20,null,null,null,null,null,null
1992-01-21,0.533330,0.583330,0.533330,0.583330,0.076469,0
1992-01-22,null,null,null,null,null,null
1992-01-23,0.533330,0.550000,0.533330,0.550000,0.072100,0
1992-01-24,null,null,null,null,null,null
1992-01-27,null,null,null,null,null,null
1992-01-28,null,null,null,null,null,null
1992-01-29,null,null,null,null,null,null
1992-01-30,0.566670,0.566670,0.566670,0.566670,0.074285,0
1992-01-31,0.550000,0.562500,0.550000,0.562500,0.073738,0
1992-02-03,null,null,null,null,null,null
1992-02-04,0.533330,0.566670,0.533330,0.566670,0.074285,0
1992-02-05,0.550000,0.550000,0.550000,0.550000,0.072100,0
1992-02-06,null,null,null,null,null,null
1992-02-07,0.566670,0.566670,0.550000,0.550000,0.072100,0
1992-02-10,null,null,null,null,null,null
1992-02-11,null,null,null,null,null,null
1992-02-12,0.583330,0.583330,0.583330,0.583330,0.076469,0
1992-02-13,0.566670,0.566670,0.566670,0.566670,0.074285,0
1992-02-14,null,null,null,null,null,null
1992-02-17,0.583330,0.583330,0.566670,0.583330,0.076469,0
1992-02-18,0.625000,0.625000,0.616670,0.616670,0.080839,0
1992-02-19,0.666670,0.708330,0.583330,0.708330,0.092855,0
1992-02-20,0.708330,0.791670,0.708330,0.716670,0.093948,0
1992-02-21,0.666670,0.833330,0.666670,0.833330,0.109241,0
1992-02-24,0.833330,0.875000,0.816670,0.816670,0.107057,0
1992-02-25,null,null,null,null,null,null
1992-02-26,0.833330,0.875000,0.833330,0.875000,0.114704,0
1992-02-27,0.875000,0.875000,0.875000,0.875000,0.114704,0
1992-02-28,0.833330,0.833330,0.833330,0.833330,0.109241,0
1992-03-02,null,null,null,null,null,null
1992-03-03,0.916660,0.916660,0.916660,0.916660,0.120165,0
1992-03-04,null,null,null,null,null,null
1992-03-05,null,null,null,null,null,null
1992-03-06,null,null,null,null,null,null
1992-03-09,null,null,null,null,null,null
1992-03-10,0.916660,0.916660,0.916660,0.916660,0.120165,0
1992-03-11,null,null,null,null,null,null
1992-03-12,null,null,null,null,null,null
1992-03-13,0.916660,0.916660,0.916660,0.916660,0.120165,0
1992-03-16,0.875000,0.916660,0.875000,0.916660,0.120165,0
1992-03-17,0.875000,0.916660,0.875000,0.916660,0.120165,0
1992-03-18,1.000000,1.000000,0.891660,0.891660,0.116888,0
1992-03-19,null,null,null,null,null,null
1992-03-20,0.958330,1.000000,0.958330,0.958330,0.125628,0
1992-03-23,null,null,null,null,null,null
1992-03-24,1.000000,1.041660,0.916660,1.041660,0.136551,0
1992-03-25,null,null,null,null,null,null
1992-03-26,null,null,null,null,null,null
1992-03-27,null,null,null,null,null,null
1992-03-30,null,null,null,null,null,null
1992-03-31,null,null,null,null,null,null
1992-04-01,null,null,null,null,null,null
1992-04-02,1.000000,1.083330,1.000000,1.083330,0.142014,0
1992-04-03,null,null,null,null,null,null
1992-04-06,1.000000,1.000000,1.000000,1.000000,0.131090,0
1992-04-07,null,null,null,null,null,null
1992-04-08,null,null,null,null,null,null
1992-04-09,null,null,null,null,null,null
1992-04-10,null,null,null,null,null,null
1992-04-13,null,null,null,null,null,null
1992-04-14,null,null,null,null,null,null
1992-04-15,null,null,null,null,null,null
1992-04-16,null,null,null,null,null,null
1992-04-17,null,null,null,null,null,null
1992-04-20,null,null,null,null,null,null
1992-04-21,null,null,null,null,null,null
1992-04-22,1.000000,1.000000,1.000000,1.000000,0.131090,0
1992-04-23,null,null,null,null,null,null
1992-04-24,null,null,null,null,null,null
1992-04-27,null,null,null,null,null,null
1992-04-28,null,null,null,null,null,null
1992-04-29,0.916660,0.916660,0.916660,0.916660,0.120165,0
1992-04-30,0.875000,0.958330,0.875000,0.916660,0.120165,0
1992-05-01,null,null,null,null,null,null
1992-05-04,null,null,null,null,null,null
1992-05-05,null,null,null,null,null,null
1992-05-06,null,null,null,null,null,null
1992-05-07,null,null,null,null,null,null
1992-05-08,null,null,null,null,null,null
1992-05-11,null,null,null,null,null,null
1992-05-12,null,null,null,null,null,null
1992-05-13,null,null,null,null,null,null
1992-05-14,0.833330,0.833330,0.833330,0.833330,0.109241,0
1992-05-15,null,null,null,null,null,null
1992-05-18,null,null,null,null,null,null
1992-05-19,0.875000,0.891660,0.850000,0.850000,0.111427,0
1992-05-20,null,null,null,null,null,null
1992-05-21,null,null,null,null,null,null
1992-05-22,0.866660,0.883330,0.866660,0.883330,0.115796,0
1992-05-25,0.883330,0.883330,0.875000,0.875000,0.114704,0
1992-05-26,0.833330,0.875000,0.833330,0.875000,0.114704,0
1992-05-27,null,null,null,null,null,null
1992-05-28,null,null,null,null,null,null
1992-05-29,null,null,null,null,null,null
1992-06-01,null,null,null,null,null,null
1992-06-02,null,null,null,null,null,null
1992-06-03,0.916660,0.916660,0.916660,0.916660,0.120165,0
1992-06-04,null,null,null,null,null,null
1992-06-05,null,null,null,null,null,null
1992-06-08,null,null,null,null,null,null
1992-06-09,null,null,null,null,null,null
1992-06-10,null,null,null,null,null,null
1992-06-11,null,null,null,null,null,null
1992-06-12,null,null,null,null,null,null
1992-06-15,null,null,null,null,null,null
1992-06-16,null,null,null,null,null,null
1992-06-17,null,null,null,null,null,null
1992-06-18,null,null,null,null,null,null
1992-06-19,null,null,null,null,null,null
1992-06-22,null,null,null,null,null,null
1992-06-23,null,null,null,null,null,null
1992-06-24,null,null,null,null,null,null
1992-06-25,null,null,null,null,null,null
1992-06-26,null,null,null,null,null,null
1992-06-29,null,null,null,null,null,null
1992-06-30,null,null,null,null,null,null
1992-07-01,null,null,null,null,null,null
1992-07-02,null,null,null,null,null,null
1992-07-03,null,null,null,null,null,null
1992-07-06,null,null,null,null,null,null
1992-07-07,null,null,null,null,null,null
1992-07-08,null,null,null,null,null,null
1992-07-09,null,null,null,null,null,null
1992-07-10,null,null,null,null,null,null
1992-07-13,null,null,null,null,null,null
1992-07-14,null,null,null,null,null,null
1992-07-15,null,null,null,null,null,null
1992-07-16,null,null,null,null,null,null
1992-07-17,null,null,null,null,null,null
1992-07-20,null,null,null,null,null,null
1992-07-21,null,null,null,null,null,null
1992-07-22,0.833330,0.958330,0.833330,0.958330,0.125628,0
1992-07-23,null,null,null,null,null,null
1992-07-24,null,null,null,null,null,null
1992-07-27,null,null,null,null,null,null
1992-07-28,0.916660,0.916660,0.916660,0.916660,0.120165,0
1992-07-29,null,null,null,null,null,null
1992-07-30,null,null,null,null,null,null
1992-07-31,null,null,null,null,null,null
1992-08-03,0.916660,0.916660,0.916660,0.916660,0.120165,0
1992-08-04,0.875000,0.916660,0.875000,0.916660,0.120165,0
1992-08-05,0.916660,0.916660,0.891660,0.891660,0.116888,0
1992-08-06,0.858330,0.890830,0.858330,0.883330,0.115796,0
1992-08-07,null,null,null,null,null,null
1992-08-10,null,null,null,null,null,null
1992-08-11,null,null,null,null,null,null
1992-08-12,0.433330,0.433330,0.433330,0.433330,0.056805,0
1992-08-13,null,null,null,null,null,null
1992-08-14,0.425000,0.475000,0.425000,0.425000,0.055713,0
1992-08-17,0.441670,0.441670,0.425000,0.441670,0.057899,0
1992-08-18,null,null,null,null,null,null
1992-08-19,0.441670,0.441670,0.441670,0.441670,0.057899,0
1992-08-20,0.441670,0.441670,0.441670,0.441670,0.057899,0
1992-08-21,0.466670,0.466670,0.466670,0.466670,0.061176,0
1992-08-24,0.458330,0.483330,0.458330,0.483330,0.063360,0
1992-08-25,0.475000,0.475000,0.466670,0.466670,0.061176,0
1992-08-26,0.475000,0.475000,0.466670,0.466670,0.061176,0
1992-08-27,0.475000,0.475000,0.458330,0.458330,0.060083,0
1992-08-28,0.466670,0.475000,0.458330,0.458330,0.060083,0
1992-08-31,null,null,null,null,null,null
1992-09-01,0.466670,0.483330,0.466670,0.483330,0.063360,0
1992-09-02,0.475000,0.491670,0.466670,0.466670,0.061176,0
1992-09-03,0.466670,0.500000,0.466670,0.466670,0.061176,0
1992-09-04,0.500000,0.500000,0.483330,0.483330,0.063360,0
1992-09-07,null,null,null,null,null,null
1992-09-08,null,null,null,null,null,null
1992-09-09,0.533330,0.533330,0.500000,0.500000,0.065545,0
1992-09-10,null,null,null,null,null,null
1992-09-11,0.500000,0.500000,0.500000,0.500000,0.065545,0
1992-09-14,0.500000,0.500000,0.500000,0.500000,0.065545,0
1992-09-15,0.550000,0.550000,0.550000,0.550000,0.072100,0
1992-09-16,0.583330,0.583330,0.550000,0.583330,0.076469,0
1992-09-17,0.566670,0.616670,0.566670,0.616670,0.080839,0
1992-09-18,0.583330,0.591670,0.583330,0.591670,0.077562,0
1992-09-21,0.591670,0.616670,0.583330,0.616670,0.080839,0
1992-09-22,0.583330,0.600000,0.583330,0.583330,0.076469,0
1992-09-23,null,null,null,null,null,null
1992-09-24,0.600000,0.600000,0.583330,0.600000,0.078654,0
1992-09-25,0.583330,0.600000,0.583330,0.600000,0.078654,0
1992-09-28,0.566670,0.600000,0.566670,0.600000,0.078654,0
1992-09-29,null,null,null,null,null,null
1992-09-30,0.583330,0.583330,0.583330,0.583330,0.076469,0
1992-10-01,0.575000,0.575000,0.575000,0.575000,0.075377,0
1992-10-02,null,null,null,null,null,null
1992-10-05,null,null,null,null,null,null
1992-10-06,0.575000,0.575000,0.575000,0.575000,0.075377,0
1992-10-07,null,null,null,null,null,null
1992-10-08,0.541670,0.583330,0.541670,0.583330,0.076469,0
1992-10-09,0.575000,0.575000,0.575000,0.575000,0.075377,0
1992-10-12,0.541670,0.566670,0.541670,0.566670,0.074285,0
1992-10-13,0.558330,0.558330,0.558330,0.558330,0.073192,0
1992-10-14,null,null,null,null,null,null
1992-10-15,null,null,null,null,null,null
1992-10-16,null,null,null,null,null,null
1992-10-19,null,null,null,null,null,null
1992-10-20,null,null,null,null,null,null
1992-10-21,0.533330,0.533330,0.533330,0.533330,0.069914,0
1992-10-22,0.500000,0.541670,0.500000,0.500000,0.065545,0
1992-10-23,null,null,null,null,null,null
1992-10-26,null,null,null,null,null,null
1992-10-27,null,null,null,null,null,null
1992-10-28,0.500000,0.525000,0.500000,0.525000,0.068822,0
1992-10-29,0.458330,0.500000,0.458330,0.500000,0.065545,0
1992-10-30,null,null,null,null,null,null
1992-11-02,null,null,null,null,null,null
1992-11-03,null,null,null,null,null,null
1992-11-04,null,null,null,null,null,null
1992-11-05,null,null,null,null,null,null
1992-11-06,0.475000,0.533330,0.475000,0.475000,0.062268,0
1992-11-09,null,null,null,null,null,null
1992-11-10,null,null,null,null,null,null
1992-11-11,0.437500,0.437500,0.437500,0.437500,0.057352,0
1992-11-12,null,null,null,null,null,null
1992-11-13,null,null,null,null,null,null
1992-11-16,null,null,null,null,null,null
1992-11-17,null,null,null,null,null,null
1992-11-18,0.433330,0.433330,0.433330,0.433330,0.056805,0
1992-11-19,0.416670,0.416670,0.416670,0.416670,0.054621,0
1992-11-20,null,null,null,null,null,null
1992-11-23,null,null,null,null,null,null
1992-11-24,null,null,null,null,null,null
1992-11-25,0.458330,0.458330,0.458330,0.458330,0.060083,0
1992-11-26,0.458330,0.458330,0.458330,0.458330,0.060083,0
1992-11-27,null,null,null,null,null,null
1992-11-30,0.458330,0.458330,0.458330,0.458330,0.060083,0
1992-12-01,0.475000,0.500000,0.475000,0.500000,0.065545,0
1992-12-02,null,null,null,null,null,null
1992-12-03,null,null,null,null,null,null
1992-12-04,0.500000,0.541670,0.500000,0.541670,0.071008,0
1992-12-07,null,null,null,null,null,null
1992-12-08,null,null,null,null,null,null
1992-12-09,null,null,null,null,null,null
1992-12-10,null,null,null,null,null,null
1992-12-11,0.541670,0.541670,0.541670,0.541670,0.071008,0
1992-12-14,0.516670,0.516670,0.516670,0.516670,0.067730,0
1992-12-15,0.500000,0.500000,0.500000,0.500000,0.065545,0
1992-12-16,null,null,null,null,null,null
1992-12-17,null,null,null,null,null,null
1992-12-18,null,null,null,null,null,null
1992-12-21,null,null,null,null,null,null
1992-12-22,0.500000,0.508330,0.483330,0.500000,0.065545,0
1992-12-23,null,null,null,null,null,null
1992-12-24,null,null,null,null,null,null
1992-12-25,null,null,null,null,null,null
1992-12-28,null,null,null,null,null,null
1992-12-29,null,null,null,null,null,null
1992-12-30,null,null,null,null,null,null
1992-12-31,null,null,null,null,null,null
1993-01-01,null,null,null,null,null,null
1993-01-04,0.566670,0.566670,0.566670,0.566670,0.074285,0
1993-01-05,null,null,null,null,null,null
1993-01-06,null,null,null,null,null,null
1993-01-07,null,null,null,null,null,null
1993-01-08,0.500000,0.500000,0.500000,0.500000,0.065545,0
1993-01-11,null,null,null,null,null,null
1993-01-12,null,null,null,null,null,null
1993-01-13,null,null,null,null,null,null
1993-01-14,null,null,null,null,null,null
1993-01-15,null,null,null,null,null,null
1993-01-18,0.500000,0.516670,0.500000,0.516670,0.067730,0
1993-01-19,0.500000,0.516670,0.500000,0.516670,0.067730,0
1993-01-20,0.466670,0.500000,0.466670,0.491670,0.064453,0
1993-01-21,null,null,null,null,null,null
1993-01-22,null,null,null,null,null,null
1993-01-25,0.466670,0.466670,0.466670,0.466670,0.061176,0
1993-01-26,null,null,null,null,null,null
1993-01-27,0.475000,0.475000,0.475000,0.475000,0.062268,0
1993-01-28,0.458330,0.475000,0.458330,0.475000,0.062268,0
1993-01-29,0.458330,0.462500,0.458330,0.462500,0.060629,0
1993-02-01,0.470830,0.475000,0.470830,0.475000,0.062268,0
1993-02-02,0.472920,0.472920,0.472920,0.472920,0.061995,0
1993-02-03,0.466670,0.475000,0.466670,0.466670,0.061176,0
1993-02-04,0.466670,0.466670,0.466670,0.466670,0.061176,0
1993-02-05,null,null,null,null,null,null
1993-02-08,null,null,null,null,null,null
1993-02-09,null,null,null,null,null,null
1993-02-10,null,null,null,null,null,null
1993-02-11,null,null,null,null,null,null
1993-02-12,0.466670,0.466670,0.466670,0.466670,0.061176,0
1993-02-15,null,null,null,null,null,null
1993-02-16,0.450000,0.450000,0.433330,0.433330,0.056805,0
1993-02-17,null,null,null,null,null,null
1993-02-18,0.400000,0.400000,0.400000,0.400000,0.052436,0
1993-02-19,null,null,null,null,null,null
1993-02-22,0.433330,0.450000,0.425000,0.450000,0.058991,0
1993-02-23,0.441670,0.441670,0.441670,0.441670,0.057899,0
1993-02-24,null,null,null,null,null,null
1993-02-25,0.425000,0.450000,0.425000,0.450000,0.058991,0
1993-02-26,0.425000,0.450000,0.425000,0.450000,0.058991,0
1993-03-01,0.425000,0.425000,0.425000,0.425000,0.055713,0
1993-03-02,0.416670,0.416670,0.400000,0.400000,0.052436,0
1993-03-03,null,null,null,null,null,null
1993-03-04,0.408330,0.425000,0.408330,0.425000,0.055713,0
1993-03-05,null,null,null,null,null,null
1993-03-08,null,null,null,null,null,null
1993-03-09,0.408330,0.408330,0.408330,0.408330,0.053528,0
1993-03-10,0.383330,0.383330,0.383330,0.383330,0.050251,0
1993-03-11,0.383330,0.383330,0.366670,0.366670,0.048067,0
1993-03-12,0.375000,0.375000,0.375000,0.375000,0.049159,0
1993-03-15,null,null,null,null,null,null
1993-03-16,0.391670,0.391670,0.391670,0.391670,0.051344,0
1993-03-17,null,null,null,null,null,null
1993-03-18,null,null,null,null,null,null
1993-03-19,null,null,null,null,null,null
1993-03-22,0.383330,0.383330,0.383330,0.383330,0.050251,0
1993-03-23,0.366670,0.366670,0.366670,0.366670,0.048067,0
1993-03-24,null,null,null,null,null,null
1993-03-25,null,null,null,null,null,null
1993-03-26,0.366670,0.366670,0.366670,0.366670,0.048067,0
1993-03-29,null,null,null,null,null,null
1993-03-30,0.341670,0.341670,0.341670,0.341670,0.044790,0
1993-03-31,0.325000,0.350000,0.325000,0.350000,0.045882,0
1993-04-01,null,null,null,null,null,null
1993-04-02,0.341670,0.341670,0.333330,0.341670,0.044790,0
1993-04-05,null,null,null,null,null,null
1993-04-06,null,null,null,null,null,null
1993-04-07,null,null,null,null,null,null
1993-04-08,null,null,null,null,null,null
1993-04-09,null,null,null,null,null,null
1993-04-12,0.308330,0.335420,0.308330,0.316670,0.041512,0
1993-04-13,0.325000,0.333330,0.325000,0.333330,0.043696,0
1993-04-14,null,null,null,null,null,null
1993-04-15,0.341670,0.347920,0.341670,0.347920,0.045609,0
1993-04-16,0.350000,0.350000,0.341670,0.341670,0.044790,0
1993-04-19,0.347920,0.347920,0.341670,0.347920,0.045609,0
1993-04-20,0.345830,0.350000,0.341670,0.350000,0.045882,0
1993-04-21,0.350000,0.350000,0.341670,0.341670,0.044790,0
1993-04-22,0.341670,0.341670,0.341670,0.341670,0.044790,0
1993-04-23,0.333330,0.341670,0.333330,0.333330,0.043696,0
1993-04-26,0.333330,0.339580,0.333330,0.339580,0.044516,0
1993-04-27,0.325000,0.329170,0.320830,0.329170,0.043151,0
1993-04-28,0.333330,0.333330,0.333330,0.333330,0.043696,0
1993-04-29,0.333330,0.333330,0.333330,0.333330,0.043696,0
1993-04-30,0.343750,0.343750,0.343750,0.343750,0.045062,0
1993-05-03,null,null,null,null,null,null
1993-05-04,0.341670,0.345830,0.337500,0.345830,0.045335,0
1993-05-05,0.339580,0.339580,0.339580,0.339580,0.044516,0
1993-05-06,null,null,null,null,null,null
1993-05-07,0.341670,0.350000,0.341670,0.350000,0.045882,0
1993-05-10,0.350000,0.350000,0.350000,0.350000,0.045882,0
1993-05-11,null,null,null,null,null,null
1993-05-12,null,null,null,null,null,null
1993-05-13,null,null,null,null,null,null
1993-05-14,0.358330,0.358330,0.358330,0.358330,0.046974,0
1993-05-17,0.375000,0.383330,0.375000,0.383330,0.050251,0
1993-05-18,0.391670,0.408330,0.391670,0.408330,0.053528,0
1993-05-19,null,null,null,null,null,null
1993-05-20,null,null,null,null,null,null
1993-05-21,0.425000,0.425000,0.425000,0.425000,0.055713,0
1993-05-24,0.400000,0.400000,0.400000,0.400000,0.052436,0
1993-05-25,0.400000,0.400000,0.400000,0.400000,0.052436,0
1993-05-26,0.412500,0.412500,0.412500,0.412500,0.054075,0
1993-05-27,0.400000,0.400000,0.400000,0.400000,0.052436,0
1993-05-28,null,null,null,null,null,null
1993-05-31,0.383330,0.383330,0.383330,0.383330,0.050251,0
1993-06-01,null,null,null,null,null,null
1993-06-02,0.391670,0.391670,0.391670,0.391670,0.051344,0
1993-06-03,0.375000,0.375000,0.375000,0.375000,0.049159,0
1993-06-04,null,null,null,null,null,null
1993-06-07,0.400000,0.400000,0.400000,0.400000,0.052436,0
1993-06-08,null,null,null,null,null,null
1993-06-09,null,null,null,null,null,null
1993-06-10,null,null,null,null,null,null
1993-06-11,null,null,null,null,null,null
1993-06-14,0.391670,0.391670,0.387500,0.387500,0.050797,0
1993-06-15,0.383330,0.383330,0.383330,0.383330,0.050251,0
1993-06-16,null,null,null,null,null,null
1993-06-17,null,null,null,null,null,null
1993-06-18,null,null,null,null,null,null
1993-06-21,0.370830,0.370830,0.370830,0.370830,0.048612,0
1993-06-22,null,null,null,null,null,null
1993-06-23,0.366670,0.375000,0.366670,0.375000,0.049159,0
1993-06-24,0.375000,0.375000,0.375000,0.375000,0.049159,0
1993-06-25,0.366670,0.366670,0.366670,0.366670,0.048067,0
1993-06-28,0.358330,0.358330,0.358330,0.358330,0.046974,0
1993-06-29,0.360420,0.366670,0.360420,0.366670,0.048067,0
1993-06-30,null,null,null,null,null,null
1993-07-01,null,null,null,null,null,null
1993-07-02,null,null,null,null,null,null
1993-07-05,0.375000,0.375000,0.375000,0.375000,0.049159,0
1993-07-06,0.383330,0.383330,0.383330,0.383330,0.050251,0
1993-07-07,null,null,null,null,null,null
1993-07-08,null,null,null,null,null,null
1993-07-09,0.370830,0.370830,0.370830,0.370830,0.048612,0
1993-07-12,0.366670,0.370830,0.366670,0.370830,0.048612,0
1993-07-13,0.366670,0.370830,0.366670,0.370830,0.048612,0
1993-07-14,0.370830,0.370830,0.363330,0.363330,0.047629,0
1993-07-15,null,null,null,null,null,null
1993-07-16,0.366670,0.370830,0.366670,0.366670,0.048067,0
1993-07-19,0.362500,0.362500,0.362500,0.362500,0.047520,0
1993-07-20,null,null,null,null,null,null
1993-07-21,null,null,null,null,null,null
1993-07-22,null,null,null,null,null,null
1993-07-23,null,null,null,null,null,null
1993-07-26,0.375000,0.375000,0.375000,0.375000,0.049159,0
1993-07-27,0.366670,0.366670,0.366670,0.366670,0.048067,0
1993-07-28,0.366670,0.366670,0.366670,0.366670,0.048067,0
1993-07-29,0.366670,0.383330,0.366670,0.383330,0.050251,0
1993-07-30,null,null,null,null,null,null
1993-08-02,null,null,null,null,null,null
1993-08-03,0.375000,0.375000,0.375000,0.375000,0.049159,0
1993-08-04,0.383330,0.383330,0.383330,0.383330,0.050251,0
1993-08-05,null,null,null,null,null,null
1993-08-06,0.400000,0.400000,0.400000,0.400000,0.052436,0
1993-08-09,null,null,null,null,null,null
1993-08-10,0.387500,0.387500,0.387500,0.387500,0.050797,0
1993-08-11,null,null,null,null,null,null
1993-08-12,0.383330,0.383330,0.383330,0.383330,0.050251,0
1993-08-13,0.416670,0.416670,0.416670,0.416670,0.054621,0
1993-08-16,0.383330,0.400000,0.383330,0.391670,0.051344,0
1993-08-17,0.391670,0.400000,0.391670,0.391670,0.051344,0
1993-08-18,0.383330,0.400000,0.383330,0.391670,0.051344,0
1993-08-19,0.383330,0.391670,0.383330,0.391670,0.051344,0
1993-08-20,0.400000,0.416670,0.400000,0.416670,0.054621,0
1993-08-23,null,null,null,null,null,null
1993-08-24,0.416670,0.416670,0.416670,0.416670,0.054621,0
1993-08-25,0.425000,0.433330,0.400000,0.416670,0.054621,0
1993-08-26,0.450000,0.466670,0.416670,0.416670,0.054621,0
1993-08-27,0.441670,0.466670,0.441670,0.466670,0.061176,0
1993-08-30,0.466670,0.491670,0.466670,0.491670,0.064453,0
1993-08-31,null,null,null,null,null,null
1993-09-01,null,null,null,null,null,null
1993-09-02,0.483330,0.500000,0.483330,0.483330,0.063360,0
1993-09-03,0.500000,0.500000,0.483330,0.500000,0.065545,0
1993-09-06,null,null,null,null,null,null
1993-09-07,null,null,null,null,null,null
1993-09-08,0.466670,0.466670,0.466670,0.466670,0.061176,0
1993-09-09,null,null,null,null,null,null
1993-09-10,0.466670,0.466670,0.466670,0.466670,0.061176,0
1993-09-13,0.475000,0.475000,0.475000,0.475000,0.062268,0
1993-09-14,null,null,null,null,null,null
1993-09-15,0.458330,0.500000,0.458330,0.491670,0.064453,0
1993-09-16,0.466670,0.491670,0.466670,0.491670,0.064453,0
1993-09-17,0.466670,0.491670,0.466670,0.491670,0.064453,0
1993-09-20,null,null,null,null,null,null
1993-09-21,0.495830,0.495830,0.466670,0.466670,0.061176,0
1993-09-22,0.500000,0.500000,0.475000,0.475000,0.062268,0
1993-09-23,null,null,null,null,null,null
1993-09-24,0.483330,0.483330,0.483330,0.483330,0.063360,0
1993-09-27,0.483330,0.483330,0.483330,0.483330,0.063360,0
1993-09-28,0.483330,0.483330,0.458330,0.483330,0.063360,0
1993-09-29,0.491670,0.491670,0.466670,0.466670,0.061176,0
1993-09-30,0.466670,0.491670,0.466670,0.491670,0.064453,0
1993-10-01,0.475000,0.475000,0.470830,0.475000,0.062268,0
1993-10-04,0.470830,0.470830,0.470830,0.470830,0.061721,0
1993-10-05,0.475000,0.483330,0.466670,0.479170,0.062814,0
1993-10-06,0.483330,0.483330,0.475000,0.483330,0.063360,0
1993-10-07,0.475000,0.491670,0.466670,0.483330,0.063360,0
1993-10-08,null,null,null,null,null,null
1993-10-11,0.483330,0.491670,0.483330,0.491670,0.064453,0
1993-10-12,null,null,null,null,null,null
1993-10-13,null,null,null,null,null,null
1993-10-14,null,null,null,null,null,null
